time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
10067.800040	103.307060	0.517982	0.008849	187
10069.825780	103.291840	0.517838	0.008941	189
10071.852118	103.298462	0.515678	0.008818	191
10073.875410	103.337021	0.515997	0.008737	193
10075.904402	103.310661	0.513821	0.008567	195
10077.933816	103.276733	0.513283	0.008412	197
10079.957207	103.293762	0.511140	0.008310	199
10081.984293	103.272263	0.510671	0.008182	201
10084.010806	103.281166	0.510541	0.007925	203
10086.036229	103.322319	0.508543	0.007851	205
10088.060878	103.242073	0.508127	0.007203	207
10090.087271	103.256706	0.507392	0.007190	209
10092.114274	103.296127	0.507701	0.006864	211
10094.140137	103.291496	0.507557	0.006467	213
10096.164885	103.281265	0.506837	0.006472	215
10098.192941	103.215164	0.506195	0.006515	217
10100.216246	103.247749	0.505958	0.006125	219
10102.243821	103.257324	0.505669	0.005851	221
10104.270093	103.238220	0.504763	0.005568	223
10106.295896	103.264267	0.503127	0.005119	225
10108.319550	103.265587	0.502540	0.004608	227
10110.347444	103.253090	0.501338	0.004149	229
10112.374167	103.259697	0.499848	0.003680	231
10114.397710	103.255592	0.499668	0.003352	233
10116.424998	103.276047	0.498675	0.003344	235
10118.451482	103.201172	0.496772	0.003208	237
10120.476884	103.225800	0.496023	0.002847	239
10122.502047	103.260612	0.495623	0.002626	241
10124.529588	103.253845	0.494723	0.002405	243
10126.554438	103.260948	0.494159	0.002090	245
10128.579882	103.250275	0.493231	0.002122	247
10130.606554	103.273315	0.492605	0.001691	249
10132.632782	103.282585	0.492304	0.001157	251
10134.657972	103.266449	0.491879	0.000955	253
10136.684596	103.268967	0.491043	0.000496	255
10138.710386	103.296043	0.490220	0.000386	1
10140.734745	103.272324	0.489253	0.000154	3
10142.759866	103.275246	0.489446	-0.000162	5
10144.787660	103.252617	0.488807	-0.000284	7
10146.813046	103.227608	0.487970	-0.000500	9
10148.837994	103.221169	0.486990	-0.000645	11
10150.864351	103.212517	0.485728	-0.000972	13
10152.891190	103.199898	0.484950	-0.001292	15
10154.915776	103.201294	0.483953	-0.001552	17
10156.941457	103.232483	0.483791	-0.001702	19
10158.968300	103.194374	0.482802	-0.001945	21
10160.994325	103.176346	0.482541	-0.002057	23
10163.019374	103.143913	0.481987	-0.002542	25
10165.045542	103.187683	0.480917	-0.002611	27
10167.072064	103.164734	0.480660	-0.002892	29
10169.096819	103.164200	0.479929	-0.003281	31
10171.123473	103.156219	0.479078	-0.003367	33
10173.149850	103.151657	0.477533	-0.003546	35
10175.175553	103.126320	0.477329	-0.003754	37
10177.200743	103.120461	0.476595	-0.003898	39
10179.228087	103.128082	0.475796	-0.004057	41
10181.251904	103.092323	0.474655	-0.004470	43
10183.279312	103.115662	0.474381	-0.004421	45
10185.305085	103.080727	0.473794	-0.004644	47
10187.332056	103.062057	0.472645	-0.004887	49
10189.356114	103.075203	0.472343	-0.005013	51
10191.382458	103.032867	0.471754	-0.005236	53
10193.409670	103.049568	0.470719	-0.005298	55
10195.434551	102.996223	0.470112	-0.005460	57
10197.462059	102.995094	0.469376	-0.005764	59
10199.488168	102.990868	0.468740	-0.006124	61
10201.513256	102.972839	0.468068	-0.006104	63
10203.538026	102.950005	0.467966	-0.006186	65
10205.564443	102.929962	0.467380	-0.006422	67
10207.592384	102.891243	0.467116	-0.006716	69
10209.645525	100.503578	0.441009	-0.002823	71
10211.671444	102.183975	0.463301	-0.008059	73
10213.697919	102.259346	0.462375	-0.009606	75
10215.727141	102.255173	0.461915	-0.010863	77
10217.755052	102.275932	0.461496	-0.012308	79
10219.781528	102.311607	0.460758	-0.013430	81
10221.809870	102.295021	0.460134	-0.014866	83
10223.839032	102.298294	0.459256	-0.016523	85
10225.865490	102.312195	0.458163	-0.017972	87
10227.891626	102.282997	0.457330	-0.019107	89
10229.920095	102.298828	0.456643	-0.020183	91
10231.948599	102.291191	0.455726	-0.021488	93
10233.975399	102.258232	0.455033	-0.022831	95
10236.003784	102.267212	0.454760	-0.024568	97
10238.031194	102.262192	0.453444	-0.026096	99
10240.057773	102.246475	0.452678	-0.027141	101
10242.086115	102.169983	0.451717	-0.028349	103
10244.114271	102.173950	0.450799	-0.029574	105
10246.141060	102.138634	0.451148	-0.030923	107
10248.169955	102.098602	0.450005	-0.032066	109
10250.197867	102.089607	0.449114	-0.033473	111
10252.225905	102.027313	0.448890	-0.034424	113
10254.253354	102.009048	0.447520	-0.035645	115
10256.280916	101.954666	0.446529	-0.037060	117
10258.307845	101.902458	0.445309	-0.038255	119
10260.336383	101.877052	0.445118	-0.039583	121
10262.364050	101.887703	0.443516	-0.040842	123
10264.391563	101.785507	0.443750	-0.041862	125
10266.419005	101.719688	0.443520	-0.043129	127
10268.447124	101.674309	0.442806	-0.044262	129
10270.473254	101.638206	0.442642	-0.045340	131
10272.501026	101.582039	0.441557	-0.046345	133
10274.529196	101.508125	0.440627	-0.047382	135
10276.556109	101.438446	0.439859	-0.048577	137
10278.585159	101.427979	0.438715	-0.049789	139
10280.612728	101.381813	0.438194	-0.050770	141
10282.640821	101.298004	0.437535	-0.052052	143
10284.668750	101.237129	0.436449	-0.052982	145
10286.695997	101.125214	0.435578	-0.053745	147
10288.722991	101.057632	0.434569	-0.054866	149
10290.750200	101.016220	0.433931	-0.055924	151
10292.778657	100.894585	0.433307	-0.056868	153
10294.807003	100.778717	0.433099	-0.057664	155
10296.834493	100.590691	0.432104	-0.058413	157
10298.861888	100.510124	0.430786	-0.059084	159
10300.889825	100.404518	0.430189	-0.059971	161
10302.916954	100.340553	0.429147	-0.060711	163
10304.944189	100.326538	0.427999	-0.061432	165
10306.972387	100.229790	0.427260	-0.062573	167
10309.000247	100.066986	0.426432	-0.063360	169
10311.028327	100.059738	0.425812	-0.064372	171
10313.055407	99.971283	0.425310	-0.065245	173
10315.083507	99.831123	0.424028	-0.065888	175
10317.111936	99.715317	0.423599	-0.066338	177
10319.139875	99.637718	0.422608	-0.066920	179
10321.167852	99.579926	0.422102	-0.067603	181
10323.196146	99.431885	0.421244	-0.068374	183
10325.225186	99.300781	0.421638	-0.069023	185
10327.251240	99.202255	0.421190	-0.069700	187
10329.277793	99.157356	0.420417	-0.070462	189
10331.306799	99.038345	0.419243	-0.071105	191
10333.337821	98.831215	0.419416	-0.071895	193
10335.361545	98.812653	0.418756	-0.072769	195
10337.390317	98.654053	0.417303	-0.073366	197
10339.419937	98.434387	0.416984	-0.073793	199
10341.447959	98.379028	0.416485	-0.074389	201
10343.473341	98.318054	0.415202	-0.075017	203
10345.501802	98.145401	0.414776	-0.075379	205
10347.532005	97.968475	0.413615	-0.075636	207
10349.557174	97.786324	0.412836	-0.076005	209
10351.584724	97.689087	0.412094	-0.076713	211
10353.614681	97.511490	0.411136	-0.077421	213
10355.642411	97.344498	0.410237	-0.077945	215
10357.669315	97.218636	0.409340	-0.078035	217
10359.696306	97.211174	0.408756	-0.078381	219
10361.726457	97.049538	0.407617	-0.078734	221
10363.753190	96.718292	0.407626	-0.078874	223
10365.780206	96.604927	0.407375	-0.079235	225
10367.807715	96.549622	0.406072	-0.079682	227
10369.838391	96.282509	0.405061	-0.079616	229
10371.866106	96.163040	0.405278	-0.079670	231
10373.891633	96.041290	0.403932	-0.079980	233
10375.919527	95.815918	0.403186	-0.080055	235
10377.949711	95.526329	0.402815	-0.080176	237
10379.976941	95.459129	0.402578	-0.080413	239
10382.003332	95.571007	0.401412	-0.080751	241
10384.033002	95.452530	0.400465	-0.081165	243
10386.061225	95.221291	0.401013	-0.081502	245
10388.089034	95.051315	0.399675	-0.081437	247
10390.115112	94.883537	0.398508	-0.081476	249
10392.144769	94.627899	0.398274	-0.081731	251
10394.171809	94.539177	0.397838	-0.082073	253
10396.198025	94.484673	0.397100	-0.082360	255
10398.227551	94.249672	0.396368	-0.082274	1
10400.256972	94.007919	0.396251	-0.082282	3
10402.284813	93.947281	0.395937	-0.082356	5
10404.312647	93.913132	0.395102	-0.082893	7
10406.340540	93.570953	0.394639	-0.082858	9
10408.371149	93.358200	0.394513	-0.082812	11
10410.396974	93.348755	0.393537	-0.083025	13
10412.423754	93.187981	0.392700	-0.082927	15
10414.456053	92.913193	0.392531	-0.082810	17
10416.481043	92.766220	0.391550	-0.082757	19
10418.506542	92.648262	0.390216	-0.082739	21
10420.535432	92.432503	0.389423	-0.082442	23
10422.564400	92.274368	0.389029	-0.082361	25
10424.590857	92.174217	0.388278	-0.082490	27
10426.617534	92.010269	0.387638	-0.082438	29
10428.648408	91.853622	0.387382	-0.082273	31
10430.677580	91.652573	0.386734	-0.082179	33
10432.703841	91.437088	0.386682	-0.081963	35
10434.729360	91.302841	0.385296	-0.081728	37
10436.759637	91.054375	0.384919	-0.081537	39
10438.788673	90.811607	0.384644	-0.081139	41
10440.812359	90.772430	0.383904	-0.080728	43
10442.842468	90.558876	0.382800	-0.080251	45
10444.871588	90.291862	0.382768	-0.079723	47
10446.895957	90.238365	0.382416	-0.079587	49
10448.923502	90.178566	0.381866	-0.079505	51
10450.952047	89.800003	0.381957	-0.079062	53
10452.980970	89.667801	0.382364	-0.078914	55
10455.007593	89.705490	0.381066	-0.079001	57
10457.035389	89.436806	0.380065	-0.078486	59
10459.065021	89.132622	0.379925	-0.077758	61
10461.092235	89.033264	0.379890	-0.077715	63
10463.117226	88.820641	0.378965	-0.077384	65
10465.144830	88.649857	0.380324	-0.077509	67
10467.171150	88.479446	0.379371	-0.076538	69
10469.203209	88.318993	0.378888	-0.076328	71
10471.232591	88.157448	0.378303	-0.075743	73
10473.254857	88.051636	0.377109	-0.075546	75
10475.285502	87.988998	0.376396	-0.074984	77
10477.313516	87.846703	0.375275	-0.074537	79
10479.338338	87.532150	0.375499	-0.073748	81
10481.368779	87.398071	0.375429	-0.073336	83
10483.397107	87.208397	0.374558	-0.072615	85
10485.423129	87.139870	0.374230	-0.072191	87
10487.450635	86.971405	0.373206	-0.071709	89
10489.480320	86.714546	0.372780	-0.071010	91
10491.509073	86.596024	0.371626	-0.070444	93
10493.535196	86.479332	0.370780	-0.069992	95
10495.561657	86.223824	0.370902	-0.069784	97
10497.590022	85.987152	0.370919	-0.069373	99
10499.618830	85.914078	0.370140	-0.068649	101
10501.646962	85.817131	0.369513	-0.068129	103
10503.673174	85.723137	0.368619	-0.067516	105
10505.702294	85.467949	0.368405	-0.066611	107
10507.731092	85.255051	0.368065	-0.065648	109
10509.756058	85.176628	0.368311	-0.065194	111
10511.784187	85.051529	0.367924	-0.064478	113
10513.811975	84.796280	0.367977	-0.064318	115
10515.840647	84.627663	0.366998	-0.063151	117
10517.866995	84.513519	0.366749	-0.062606	119
10519.896311	84.321968	0.366584	-0.061924	121
10521.922305	84.182327	0.366823	-0.061314	123
10523.948265	84.114830	0.365921	-0.060469	125
10525.977710	83.982544	0.365060	-0.059754	127
10528.005032	83.889702	0.364563	-0.058958	129
10530.032783	83.760971	0.364152	-0.058189	131
10532.060649	83.488861	0.364060	-0.057357	133
10534.090561	83.298317	0.363445	-0.056382	135
10536.117213	83.270607	0.362695	-0.055742	137
10538.141907	83.146103	0.361978	-0.055048	139
10540.169834	82.910934	0.362203	-0.054446	141
10542.198065	82.862541	0.362252	-0.053783	143
10544.224263	82.809967	0.361365	-0.053180	145
10546.258352	76.816559	0.363339	-0.055774	147
10548.280322	71.268661	0.370126	-0.057235	149
10550.304860	71.239296	0.367426	-0.055822	151
10552.333841	71.235840	0.363980	-0.054154	153
10554.370439	71.444084	0.364568	-0.052771	155
10556.395726	71.761284	0.363018	-0.052058	157
10558.437488	72.125542	0.363756	-0.051384	159
10560.460368	72.697647	0.361748	-0.051566	161
10562.497532	72.474907	0.360469	-0.050120	163
10564.527192	72.123726	0.362585	-0.048457	165
10566.549381	71.888664	0.360786	-0.047095	167
10568.574172	71.273972	0.361059	-0.044680	169
10570.601444	71.031807	0.362281	-0.043189	171
10572.625903	70.775429	0.361681	-0.041431	173
10574.647347	70.564087	0.363600	-0.039324	175
10576.661157	70.593910	0.363609	-0.037711	177
10578.683535	70.349930	0.363337	-0.035915	179
10580.708657	70.135971	0.362653	-0.034146	181
10582.739775	70.180855	0.360831	-0.033057	183
10584.617699	116.895714	0.208866	-0.100000	185
10586.341351	105.125145	0.092573	-0.100000	187
10589.094144	305.364990	0.472255	0.100000	189
