crossing time (s)	slope (V/s)	crossing number
9858.136516	2.023899	7404
9859.128313	2.108651	7405
9860.161167	2.145723	7406
9861.156346	1.824864	7407
9862.181156	1.999745	7408
9863.184787	1.923894	7409
9864.214906	1.926820	7410
9865.208995	2.082682	7411
9866.241600	2.012241	7412
9867.232472	1.908750	7413
9868.263188	2.070007	7414
9869.264503	1.815847	7415
9870.290089	1.783057	7416
9871.287579	2.021475	7417
9872.317941	1.936947	7418
9873.311241	1.994624	7419
9874.340629	2.014792	7420
9875.338668	1.866292	7421
9876.366736	1.887513	7422
9877.368326	2.012843	7423
9878.397360	1.908896	7424
9879.387493	2.007314	7425
9880.418863	2.092362	7426
9881.416652	1.844613	7427
9882.444892	1.868437	7428
9883.444337	1.942053	7429
9884.474539	1.842370	7430
9885.468670	2.047830	7431
9886.503624	2.046084	7432
9887.492900	1.833629	7433
9888.521221	1.984875	7434
9889.521313	1.868856	7435
9890.551872	1.816824	7436
9891.545893	2.058510	7437
9892.580491	1.930895	7438
9893.570010	1.911212	7439
9894.603680	1.965043	7440
9895.598517	1.724108	7441
9896.626412	1.814357	7442
9897.623667	1.976393	7443
9898.659075	1.842372	7444
9899.644669	1.945223	7445
9900.682093	1.921244	7446
9901.677478	1.834940	7447
9902.705086	1.778292	7448
9903.707139	1.844729	7449
9904.731984	1.806678	7450
9905.723688	2.026998	7451
9906.761759	2.035493	7452
9907.750322	1.783723	7453
9908.782903	1.876424	7454
9909.780114	1.759932	7455
9910.810553	1.788698	7456
9911.808103	1.949561	7457
9912.839950	1.798948	7458
9913.827785	1.802200	7459
9914.859736	2.027958	7460
9915.857175	1.717123	7461
9916.888329	1.800724	7462
9917.885231	1.888040	7463
9918.914943	1.824647	7464
9919.907417	1.861793	7465
9920.940652	1.855085	7466
9921.933583	1.689209	7467
9922.963648	1.790142	7468
9923.962184	1.779927	7469
9924.993036	1.769258	7470
9925.984848	1.956057	7471
9927.018211	1.889356	7472
9928.010110	1.794919	7473
9929.042778	1.872835	7474
9930.041031	1.746588	7475
9931.066778	1.684335	7476
9932.065498	1.889744	7477
9933.097373	1.871466	7478
9934.087411	1.795558	7479
9935.121792	1.915690	7480
9936.117642	1.695288	7481
9937.143418	1.791875	7482
9938.144485	1.804981	7483
9939.173453	1.712387	7484
9940.165650	1.768434	7485
9941.199518	1.887555	7486
9942.193687	1.679438	7487
9943.222408	1.791135	7488
9944.222509	1.767021	7489
9945.250423	1.720222	7490
9946.243607	1.825790	7491
9947.278455	1.844857	7492
9948.272317	1.757752	7493
9949.301706	1.695191	7494
9950.298953	1.720505	7495
9951.329474	1.662456	7496
9952.326412	1.863494	7497
9953.356203	1.804797	7498
9954.347850	1.669025	7499
9955.381185	1.853004	7500
9956.373432	1.649805	7501
9957.404267	1.756661	7502
9958.402215	1.826581	7503
9959.434875	1.660762	7504
9960.425202	1.790346	7505
9961.457157	1.822404	7506
9962.450884	1.701566	7507
9963.482399	1.702935	7508
9964.479122	1.755939	7509
9965.511130	1.627811	7510
9966.503884	1.807272	7511
9967.538801	1.763731	7512
9968.530882	1.639011	7513
9969.560195	1.727032	7514
9970.558288	1.653234	7515
9971.589180	1.718324	7516
9972.583359	1.774207	7517
9973.615095	1.729848	7518
9974.608470	1.716707	7519
9975.640718	1.760303	7520
9976.635814	1.709416	7521
9977.667548	1.675431	7522
9978.661478	1.735475	7523
9979.695374	1.651604	7524
9980.684603	1.694135	7525
9981.718777	1.706822	7526
9982.710447	1.620083	7527
9983.744788	1.673407	7528
9984.739456	1.745323	7529
9985.772089	1.647941	7530
9986.761941	1.720505	7531
9987.795857	1.682095	7532
9988.788111	1.592331	7533
9989.821044	1.694058	7534
9990.815529	1.702800	7535
9991.848369	1.736584	7536
9992.840773	1.706184	7537
9993.876024	1.713170	7538
9994.868296	1.705378	7539
9995.899558	1.641453	7540
9996.892345	1.604675	7541
9997.924977	1.581519	7542
9998.920200	1.666041	7543
9999.952389	1.596035	7544
10000.944437	1.638088	7545
10001.979534	1.755439	7546
10002.972045	1.645751	7547
10004.005419	1.591809	7548
10004.995553	1.793926	7549
10006.034236	1.539363	7550
10007.022654	1.774088	7551
10008.054858	1.654675	7552
10009.049150	1.634848	7553
10010.084489	1.698473	7554
10011.075360	1.620517	7555
10012.103588	1.608664	7556
10013.099616	1.606100	7557
10014.131955	1.693052	7558
10015.129340	1.632989	7559
10016.154320	1.573961	7560
10017.156095	1.669626	7561
10018.182739	1.582048	7562
10019.179345	1.709776	7563
10020.208056	1.695023	7564
10021.202799	1.712255	7565
10022.235782	1.638877	7566
10023.232008	1.603946	7567
10024.264861	1.629006	7568
10025.257082	1.581398	7569
10026.286259	1.557182	7570
10027.283857	1.505915	7571
10028.315578	1.623081	7572
10029.308162	1.632595	7573
10030.341201	1.569920	7574
10031.334312	1.612486	7575
10032.368442	1.585667	7576
10033.360891	1.621069	7577
10034.392380	1.592905	7578
10035.384204	1.510662	7579
10036.416845	1.589730	7580
10037.412146	1.580514	7581
10038.444615	1.587353	7582
10039.436321	1.652776	7583
10040.466933	1.673882	7584
10041.462760	1.539448	7585
10042.495308	1.559475	7586
10043.489308	1.595776	7587
10044.520455	1.557251	7588
10045.513283	1.555227	7589
10046.546212	1.543696	7590
10047.541868	1.555645	7591
10048.573914	1.552440	7592
10049.566061	1.595105	7593
10050.598109	1.527077	7594
10051.593325	1.643949	7595
10052.626139	1.590870	7596
10053.616859	1.598716	7597
10054.649458	1.679520	7598
10055.644223	1.568668	7599
10056.676329	1.462327	7600
10057.671684	1.573908	7601
10058.706998	1.503908	7602
10059.692593	1.522540	7603
10060.729893	1.625791	7604
10061.721289	1.393137	7605
10062.752827	1.503769	7606
10063.749594	1.527059	7607
10064.781292	1.513698	7608
10065.768885	1.556285	7609
10066.806211	1.573101	7610
10067.796538	1.446631	7611
10068.833465	1.538236	7612
10069.824406	1.532988	7613
10070.856028	1.431886	7614
10071.848941	1.587984	7615
10072.887078	1.517541	7616
10073.869034	1.690844	7617
10074.914701	1.439407	7618
10075.899130	1.408980	7619
10076.933172	1.410390	7620
10077.934345	1.472828	7621
10078.950599	1.497180	7622
10079.952519	1.518376	7623
10080.985972	1.619322	7624
10081.981775	1.355357	7625
10083.011667	1.589211	7626
10084.009501	1.523743	7627
10085.031483	1.343686	7628
10086.033983	1.615409	7629
10087.066345	1.548603	7630
10088.056706	1.462610	7631
10089.084873	1.519124	7632
10090.084339	1.366490	7633
10091.116692	1.388581	7634
10092.114162	1.548471	7635
10093.146140	1.403975	7636
10094.138465	1.494446	7637
10095.167812	1.509194	7638
10096.162381	1.320317	7639
10097.191883	1.207775	7640
10098.194453	1.467333	7641
10099.221507	1.381221	7642
10100.211600	1.548805	7643
10101.246460	1.576035	7644
10102.241933	1.423293	7645
10103.267663	1.428163	7646
10104.269760	1.461466	7647
10105.297420	1.133911	7648
10106.295328	1.619227	7649
10107.325115	1.446905	7650
10108.314576	1.309765	7651
10109.346518	1.554144	7652
10110.346538	1.287096	7653
10111.373327	1.275470	7654
10112.374987	1.475208	7655
10113.405020	1.436146	7656
10114.393221	1.496179	7657
10115.429183	1.455836	7658
10116.423844	1.358037	7659
10117.450542	1.329826	7660
10118.451495	1.471218	7661
10119.481351	1.319426	7662
10120.474411	1.532698	7663
10121.505830	1.593976	7664
10122.498712	1.291683	7665
10123.528482	1.361060	7666
10124.530225	1.335573	7667
10125.557339	1.280430	7668
10126.552450	1.497321	7669
10127.584621	1.453876	7670
10128.576189	1.310440	7671
10129.605440	1.489697	7672
10130.605105	1.340156	7673
10131.635004	1.366820	7674
10132.632046	1.433339	7675
10133.663915	1.300289	7676
10134.654959	1.486716	7677
10135.684248	1.486255	7678
10136.683340	1.197251	7679
10137.710452	1.407478	7680
10138.711189	1.357270	7681
10139.739270	1.218225	7682
10140.731980	1.465127	7683
10141.766307	1.501405	7684
10142.755745	1.267010	7685
10143.786271	1.398239	7686
10144.787583	1.288692	7687
10145.815642	1.226859	7688
10146.811892	1.459483	7689
10147.841794	1.380776	7690
10148.834460	1.313187	7691
10149.866157	1.501774	7692
10150.862488	1.299012	7693
10151.892722	1.308979	7694
10152.891165	1.413375	7695
10153.922831	1.322983	7696
10154.912277	1.496793	7697
10155.948097	1.528530	7698
10156.938380	1.194389	7699
10157.967217	1.303112	7700
10158.968060	1.377241	7701
10159.997981	1.299880	7702
10160.992619	1.357504	7703
10162.023230	1.340262	7704
10163.014910	1.170998	7705
10164.047885	1.392292	7706
10165.043839	1.259598	7707
10166.072746	1.266231	7708
10167.070769	1.453366	7709
10168.100751	1.313624	7710
10169.092305	1.318356	7711
10170.124994	1.596091	7712
10171.121061	1.194675	7713
10172.150679	1.301111	7714
10173.148678	1.390193	7715
10174.180948	1.352009	7716
10175.173529	1.369120	7717
10176.206935	1.379295	7718
10177.196861	1.231387	7719
10178.229796	1.406758	7720
10179.227557	1.233846	7721
10180.255468	1.213400	7722
10181.248103	1.485823	7723
10182.280681	1.321517	7724
10183.275837	1.306160	7725
10184.307096	1.571878	7726
10185.301980	1.076078	7727
10186.329297	1.215009	7728
10187.331767	1.376686	7729
10188.358890	1.353970	7730
10189.351674	1.331633	7731
10190.383143	1.441641	7732
10191.379181	1.273389	7733
10192.407329	1.270038	7734
10193.408909	1.205552	7735
10194.435417	1.137905	7736
10195.431890	1.396923	7737
10196.464638	1.339536	7738
10197.460509	1.251872	7739
10198.488594	1.315172	7740
10199.487538	1.312357	7741
10200.517757	1.161985	7742
10201.511132	1.512043	7743
10202.541394	1.310022	7744
10203.534133	1.224810	7745
10204.565968	1.226960	7746
10205.562982	1.147873	7747
10206.592246	1.240961	7748
10207.593941	1.471284	7749
10208.621244	1.235618	7750
10209.648330	1.255297	7751
10210.617518	1.112224	7752
10211.671265	1.347211	7753
10212.643127	1.279848	7754
10213.695300	1.194704	7755
10214.671820	1.379678	7756
10215.727456	1.191469	7757
10216.697059	1.170775	7758
10217.755558	1.223582	7759
10218.725978	1.241202	7760
10219.779437	1.222902	7761
10220.753930	1.363035	7762
10221.808488	1.290018	7763
10222.779556	1.258735	7764
10223.840312	1.211642	7765
10224.808445	1.131156	7766
10225.865910	1.281702	7767
10226.836526	1.146000	7768
10227.889360	1.238583	7769
10228.864066	1.237957	7770
10229.919423	1.197540	7771
10230.889472	1.236590	7772
10231.949090	1.219112	7773
10232.918225	1.133129	7774
10233.974259	1.180435	7775
10234.946886	1.179626	7776
10236.003625	1.150315	7777
10236.970844	1.221141	7778
10238.031042	1.119344	7779
10238.998869	1.201204	7780
10240.056560	1.271975	7781
10241.028083	1.084262	7782
10242.085625	1.273316	7783
10243.055320	1.212020	7784
10244.113646	1.206711	7785
10245.083164	1.265755	7786
10246.140050	1.235155	7787
10247.110052	1.184520	7788
10248.170104	1.274946	7789
10249.137041	1.161776	7790
10250.197867	1.143311	7791
10251.166773	1.161782	7792
10252.225204	1.155507	7793
10253.194140	1.209718	7794
10254.252775	1.217547	7795
10255.219355	1.091824	7796
10256.280974	1.209130	7797
10257.250094	1.176753	7798
10258.306842	1.223319	7799
10259.277851	1.181373	7800
10260.336130	1.216753	7801
10261.299106	1.109838	7802
10262.364176	1.172635	7803
10263.330620	1.195289	7804
10264.391706	1.135908	7805
10265.356820	1.108087	7806
10266.419078	1.201943	7807
10267.384552	1.110587	7808
10268.447386	1.206568	7809
10269.413224	1.184706	7810
10270.471309	1.065167	7811
10271.438589	1.106487	7812
10272.499878	1.095880	7813
10273.465152	1.122530	7814
10274.528761	1.132494	7815
10275.495334	1.110824	7816
10276.554686	1.109112	7817
10277.521801	1.181781	7818
10278.584231	1.189999	7819
10279.549153	1.162762	7820
10280.611968	1.153882	7821
10281.577276	1.165090	7822
10282.640970	1.173715	7823
10283.604930	1.181682	7824
10284.668608	1.154116	7825
10285.633956	1.258526	7826
10286.695393	1.043727	7827
10287.660274	1.076150	7828
10288.722874	1.085799	7829
10289.687406	0.973581	7830
10290.748712	1.089335	7831
10291.714815	1.218256	7832
10292.777724	1.066222	7833
10293.740481	1.160615	7834
10294.806916	1.088529	7835
10295.770113	1.052274	7836
10296.835388	1.090738	7837
10297.797868	1.048932	7838
10298.861985	1.150478	7839
10299.826567	1.135618	7840
10300.889398	1.088124	7841
10301.853776	1.170005	7842
10302.916061	1.078646	7843
10303.879279	1.079827	7844
10304.943685	1.071596	7845
10305.906288	1.071008	7846
10306.971590	1.204527	7847
10307.935692	1.196780	7848
10308.998887	1.056094	7849
10309.962713	1.189401	7850
10311.028468	0.937960	7851
10311.987090	0.968082	7852
10313.055019	1.165548	7853
10314.017418	1.037241	7854
10315.082209	1.215307	7855
10316.046206	1.116208	7856
10317.111165	1.043135	7857
10318.071598	0.982208	7858
10319.139659	0.914710	7859
10320.100852	0.961292	7860
10321.168903	1.127505	7861
10322.125611	1.132047	7862
10323.196010	1.219832	7863
10324.157107	1.145124	7864
10325.225247	1.031511	7865
10326.183380	1.055115	7866
10327.250952	0.900254	7867
10328.211281	1.043298	7868
10329.277039	1.131917	7869
10330.235217	1.056826	7870
10331.306031	1.052114	7871
10332.266584	1.076635	7872
10333.339721	0.993475	7873
10334.292077	0.974159	7874
10335.360226	0.929581	7875
10336.319209	0.902424	7876
10337.390246	1.078909	7877
10338.351447	1.077251	7878
10339.420617	0.996234	7879
10340.378138	1.192793	7880
10341.448550	1.006139	7881
10342.400939	0.816462	7882
10343.472855	0.891925	7883
10344.431898	0.952125	7884
10345.501291	1.072570	7885
10346.458103	1.247518	7886
10347.532728	1.093304	7887
10348.487006	1.071370	7888
10349.555633	0.865739	7889
10350.515359	0.829258	7890
10351.584785	0.918262	7891
10352.541544	1.041868	7892
10353.615653	1.123687	7893
10354.571936	1.186224	7894
10355.641650	1.050554	7895
10356.598093	0.926842	7896
10357.668596	0.791211	7897
10358.626361	0.821005	7898
10359.695337	0.957867	7899
10360.648379	1.093049	7900
10361.726781	1.169796	7901
10362.680435	1.006005	7902
10363.752534	0.999662	7903
10364.711429	0.911574	7904
10365.780091	0.796638	7905
10366.734931	0.961324	7906
10367.807510	1.087177	7907
10368.763138	1.130350	7908
10369.839836	1.150799	7909
10370.794110	1.022272	7910
10371.867416	0.871534	7911
10372.817454	0.845821	7912
10373.890955	0.957337	7913
10374.847078	0.932550	7914
10375.917898	1.142274	7915
10376.877293	1.152640	7916
10377.950011	1.006922	7917
10378.906693	1.005169	7918
10379.977722	0.894087	7919
10380.930817	0.788896	7920
10382.003161	0.948300	7921
10382.954004	0.955048	7922
10384.032490	1.056142	7923
10384.982158	0.999577	7924
10386.061193	0.931283	7925
10387.012933	0.798629	7926
10388.090104	0.866446	7927
10389.038841	0.943744	7928
10390.114880	1.004489	7929
10391.070548	1.107818	7930
10392.144767	1.001251	7931
10393.098024	0.991966	7932
10394.170538	0.873705	7933
10395.123581	0.875379	7934
10396.196849	0.934211	7935
10397.151100	1.013308	7936
10398.227474	1.059390	7937
10399.181242	0.978759	7938
10400.256427	1.099570	7939
10401.209710	0.839326	7940
10402.284708	0.899172	7941
10403.232986	0.992147	7942
10404.312530	0.929079	7943
10405.262070	1.060395	7944
10406.340156	0.978874	7945
10407.293281	0.963907	7946
10408.372366	0.888111	7947
10409.319425	0.799095	7948
10410.397185	0.775845	7949
10411.344738	0.994859	7950
10412.423207	0.912217	7951
10413.375261	0.961310	7952
10414.459193	0.906435	7953
10415.402555	0.788723	7954
10416.481612	0.793492	7955
10417.428565	0.781971	7956
10418.505800	0.891532	7957
10419.457094	0.963154	7958
10420.535127	1.074126	7959
10421.484053	0.896795	7960
10422.564084	0.912819	7961
10423.511092	0.842373	7962
10424.590814	0.815673	7963
10425.537763	1.009795	7964
10426.616605	0.940045	7965
10427.567228	0.969172	7966
10428.648559	0.999005	7967
10429.591852	0.809091	7968
10430.678865	0.978376	7969
10431.624792	0.855314	7970
10432.704142	0.730805	7971
10433.649419	0.926074	7972
10434.728519	0.938543	7973
10435.677587	0.970640	7974
10436.760140	0.855063	7975
10437.706278	0.801009	7976
10438.790382	0.758953	7977
10439.734739	0.795629	7978
10440.811510	0.932350	7979
10441.758646	0.905314	7980
10442.843090	1.036134	7981
10443.790550	0.988712	7982
10444.872479	0.915210	7983
10445.818789	0.827011	7984
10446.895222	0.785719	7985
10447.841243	0.841526	7986
10448.923420	0.891459	7987
10449.870720	0.986284	7988
10450.951730	0.869522	7989
10451.902625	0.925064	7990
10452.981360	0.828631	7991
10453.924011	0.800068	7992
10455.007352	0.718978	7993
10455.951980	0.878348	7994
10457.035880	0.988131	7995
10457.983613	0.944442	7996
10459.066242	0.931330	7997
10460.010922	0.762770	7998
10461.092471	0.832935	7999
10462.034659	0.714354	8000
10463.116218	0.866813	8001
10464.070403	1.112623	8002
10465.144754	0.920023	8003
10466.093080	0.881149	8004
10467.168811	0.904997	8005
10468.121061	0.789239	8006
10469.205159	0.806107	8007
10470.148353	0.981812	8008
10471.235139	0.657797	8009
10472.174119	0.963993	8010
10473.252615	0.761310	8011
10474.201111	0.847060	8012
10475.286740	0.800924	8013
10476.224886	0.756472	8014
10477.312548	0.789898	8015
10478.258474	0.841581	8016
10479.336223	0.870724	8017
10480.285645	0.904143	8018
10481.368904	0.917459	8019
10482.312772	0.810273	8020
10483.396761	0.801060	8021
10484.340931	0.706528	8022
10485.422460	0.803239	8023
10486.364688	0.716022	8024
10487.449746	0.742148	8025
10488.395345	0.871764	8026
10489.480498	0.863238	8027
10490.422044	0.858640	8028
10491.509594	0.842047	8029
10492.449217	0.699376	8030
10493.535402	0.728879	8031
10494.476708	0.843399	8032
10495.561178	0.870984	8033
10496.508500	0.918666	8034
10497.589804	0.940600	8035
10498.534035	0.789153	8036
10499.618897	0.758429	8037
10500.560142	0.790108	8038
10501.647789	0.793839	8039
10502.585837	0.810841	8040
10503.673156	0.824089	8041
10504.613272	0.794868	8042
10505.702653	0.833234	8043
10506.644038	0.736183	8044
10507.732446	0.781839	8045
10508.670897	0.835354	8046
10509.755851	0.816061	8047
10510.695853	0.827978	8048
10511.784293	0.762506	8049
10512.727619	0.809805	8050
10513.812097	0.863246	8051
10514.752919	0.731374	8052
10515.841543	0.738430	8053
10516.781218	0.708829	8054
10517.867515	0.709402	8055
10518.809613	0.825188	8056
10519.897691	0.850842	8057
10520.838713	0.865966	8058
10521.921907	0.895082	8059
10522.865780	0.797312	8060
10523.947148	0.788646	8061
10524.891425	0.835627	8062
10525.978430	0.830647	8063
10526.919587	0.860161	8064
10528.005100	0.689278	8065
10528.943757	0.755919	8066
10530.032609	0.782364	8067
10530.973717	0.883436	8068
10532.061839	0.812234	8069
10533.004723	0.797499	8070
10534.092309	0.867333	8071
10535.030047	0.704779	8072
10536.118149	0.837441	8073
10537.055215	0.597674	8074
10538.141183	0.777635	8075
10539.085642	0.720206	8076
10540.169105	0.857381	8077
10541.114215	0.748440	8078
10542.199219	0.866513	8079
10543.135646	0.752982	8080
10544.223862	0.693367	8081
10545.167804	0.807316	8082
10546.267376	0.234270	8083
10547.209563	0.673352	8084
10548.277243	1.002793	8085
10549.254243	0.404248	8086
10550.299301	1.685141	8087
10551.267571	0.263641	8088
10552.331871	1.342051	8089
10553.307319	0.408317	8090
10554.368631	0.748368	8091
10555.324012	1.295273	8092
10556.385258	0.621318	8093
10557.358508	0.614867	8094
10558.435395	0.726557	8095
10559.350297	0.812060	8096
10560.453784	0.486632	8097
10561.352094	1.212165	8098
10562.495515	0.956778	8099
10563.406578	1.017346	8100
10564.531482	1.014750	8101
10565.415823	0.689678	8102
10566.547287	1.037786	8103
10567.452902	0.982242	8104
10568.571283	1.023131	8105
10569.490902	0.390821	8106
10570.602965	0.811496	8107
10571.499042	0.448245	8108
10572.628609	1.090098	8109
10573.537828	0.525415	8110
10574.649710	0.837384	8111
10575.554850	0.643669	8112
10576.658938	0.667922	8113
10577.591779	0.953901	8114
10578.683208	0.836087	8115
10579.646895	0.949318	8116
10580.704789	0.726131	8117
10581.674921	0.730385	8118
10582.736165	0.770443	8119
10583.684749	0.787655	8120
10584.635111	-0.430227	8121
10585.192885	-2.234991	8122
10586.363664	-1.872725	8123
10588.116469	5.598138	8124
10589.088618	2.703795	8125
10589.650239	6.679161	8126
